target,identified,v_limits,e_v_center,Lya_v,Lya_W,e_Lya_W,Na,e_Na,b,e_b,W,e_W,comment,z_target,RAdeg_target,DEdeg_target,type,glon,glat,z,program PI,program #,obsid,"SN(N=1238,C=1548,O=1031)",calver,nightonly,IGMPARS,FPN
HE0226-4110,Lya,"9264, 9328",1,9292,13,3,2.52E+12,6.14E+11,24.2,3,40.3,5,very weak,0.495,,,QSO,253.94,-65.77,0.495,Green,11541,LB6803,"SN=N:27.7,C:26.7,O:24.8",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
RX_J0048.3+3941,,,,,,,,,,,,,,,,,QSO,122.28,-23.18,0.134,"Arav,Rich","1,163,211,686","LB2F01,LB4F07,56","SN=N:27.2,C:27.6,O:17.4",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1341+258,,,,,,,,,,,,,,,,,Sey,28.71,78.15,0.087,Borthakur,13314,LC9M16,SN=N:30.0,v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1206+459,no?,,,,,,,,,,,,only two lines ID'd,1.1649,,,QSO,144.63,69.62,1.16494,Tripp,11741,"LB1O04-07,LBRP02,LCO710-11,LCWJ07-09","SN=N:19.5,C:35.0","v3.1.1,3.1.7",nightonly=TODO,IGMPARS=prt,FPN=no
MRK841,,,,,,,,,,,,,,,,,Sey,11.21,54.63,0.03642,Fox,13448,LC8Y15,"SN=N:26.8,C:15.9",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
LBQS1435-0134,,,,,,,,,,,,,,,,,QSO,348.72,51.37,1.31,Tripp,11741,"LB1O08-11,LCO722","SN=N:26.8,C:30.6",v3.0,nightonly=done,IGMPARS=no,FPN=no
PG1259+593,Lya,"580, 670",8,646,133,7,3.09E+13,1.98E+12,35.7,3.8,59.4,6.3,blended with Lya@683,0.4778,,,QSO,120.56,58.05,0.4778,Green,11541,LB6805,"SN=N:26.6,C:30.9,O:38.9",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1259+593,Lya,"670, 778",1,683,168,7,4.26E+13,2.05E+12,34.1,2.6,56.9,4.3,blended with Lya@683,0.4778,,,QSO,120.56,58.05,0.4778,Green,11541,LB6805,"SN=N:26.6,C:30.9,O:38.9",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1259+593,Lya,"2192, 2388",1,2278,280,5,8.21E+13,1.80E+12,43.1,2.4,71.7,3.9,,0.4778,,,QSO,120.56,58.05,0.4778,Green,11541,LB6805,"SN=N:26.6,C:30.9,O:38.9",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1259+593,Lya,"6550, 6710",1,6643,172,5,4.08E+13,1.25E+12,42.2,2.5,70.3,4.2,,0.4778,,,QSO,120.56,58.05,0.4778,Green,11541,LB6805,"SN=N:26.6,C:30.9,O:38.9",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
HE2347-4342,,,,,,,,,,,,,,,,,QSO,336.03,-69.57,2.885,Green,11528,LB6D02-03,"SN=N:26.4,O:3.9",v3.1.1,nightonly=TODO,IGMPARS=no,FPN=no
IRAS_F00040+4325,,,,,,,,,,,,,,,,,QSO,114.42,-18.42,0.16345,Lehner,14268,LCXV04,"SN=N:26.2,C:18.3,O:4.6",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
RBS159,,,,,,,,,,,,,,,,,QSO,147.15,-78.77,0.78,Chen,15163,XXX,SN=26,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
PG1626+554,Lya,"938, 1008",6,985,23,6,4.56E+12,1.16E+12,30.2,3.2,50.3,5.3,"super weak, blended components?",0.133,,,QSO,84.51,42.19,0.133,Green,12029,LBGB01,"SN=N:25.9,C:20.8,O:14.4",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1626+554,Lya,"8198, 8312",1,8251,76,6,1.58E+13,1.30E+12,34.6,2.7,57.7,4.5,,0.133,,,QSO,84.51,42.19,0.133,Green,12029,LBGB01,"SN=N:25.9,C:20.8,O:14.4",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1626+554,Lya,"9152, 9230",1,9193,35,5,6.71E+12,1.06E+12,31.8,3.4,52.9,5.7,very weak,0.133,,,QSO,84.51,42.19,0.133,Green,12029,LBGB01,"SN=N:25.9,C:20.8,O:14.4",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK304,,,,,,,,,,,,,,,,,QSO,75.99,-34.22,0.06576,"Fox,Veilleux","1,256,912,604","LBP418,LBRY07","SN=N:25.7,C:20.6,O:6.7",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
MS0117.2-2837,,,,,,,,,,,,,,,,,QSO,225.73,-83.65,0.347,Thom,12204,LBH002,"SN=N:25.2,C:22.6",v3.1.1,nightonly=TODO,IGMPARS=yes,FPN=yes
UVQSJ191928.04-295808.0,,,,,,,,,,,,,,,,,QSO,8.18,-18.77,0.1668,Fox,15339,XXX,SN=9,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
PG1128+564,,,,,,,,,,,,,,,,,QSO,143.76,57.58,3.015,Gaensicke,14077,XXX,SN=25,vXXX,nightonly=TODO,IGMPARS=no,FPN=no
3C323.1,,,,,,,,,,,,,,,,,QSO,33.9,49.46,0.2643,Churchill,13398,LCCL15-16,"SN=N:24.2,C:35.7",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
MRK352,,,,,,,,,,,,,,,,,Sey,125.03,-31.01,0.01486,Lehner,14268,LCXV07,"SN=N:24.9,C:16.1,O:5.2",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"4820, 4902",1,4869,39,6,7.79E+12,1.22E+12,29.7,1.5,48.9,2.7,in pilot paper,0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"5662, 5828",1,5755,378,6,1.29E+14,3.52E+12,45.8,2.4,76.3,4.1,"in pilot paper, blended with 5864",0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"5826, 5924",1,5863,102,6,2.31E+13,1.52E+12,32,2.8,53.4,4.7,"in pilot paper, blended with 5755",0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"6510, 6554",1,6531,15,5,3.01E+12,9.07E+11,14.7,2.9,24.4,4.9,"in pilot paper, super weak",0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Maybe,"9284, 9332",1,9308,63,4,1.41E+13,1.09E+12,17.9,3.3,29.8,5.5,"not labeled, def looks like a blended component though",0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"9332, 9426",11,9360,306,3,1.25E+14,3.95E+12,31.8,1.6,53,2.6,"blended with 9308, 9434",0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
RBS1768,Lya,"9420, 9506",11,9434,161,5,4.72E+13,1.91E+12,25.2,2.6,41.9,4.4,blended with 9360,0.1289,,,QSO,4.51,-48.46,0.18299,Jenkins,12936,LC1201,"SN=N:24.8,C:13.3",v3.0,nightonly=done,IGMPARS=yes,FPN=yes
PG1048+342,,,,,,,,,,,,,,,,,QSO,190.6,63.44,0.167,Green,12024,LBG704-05,"SN=N:24.5,C:16.0,O:3.2",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK771,Lya,"1094, 1276",1,1176,307,14,9.63E+13,5.85E+12,43.1,3,71.8,5,,0.063,,,Sey,269.45,81.74,0.06301,Veilleux,12569,LBP409,"SN=N:16.9,O:5.5",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK771,Lya,"1816, 1948",1,1883,230,10,6.87E+13,4.08E+12,33.1,3.6,55.2,6,,0.063,,,Sey,269.45,81.74,0.06301,Veilleux,12569,LBP409,"SN=N:16.9,O:5.5",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK771,Lya,"2490, 2624",1,2553,240,10,6.41E+13,3.49E+12,40.3,1.9,67,3.1,looks blended,0.063,,,Sey,269.45,81.74,0.06301,Veilleux,12569,LBP409,"SN=N:16.9,O:5.5",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1001+291,,,,,,,,,,,,,,,,,QSO,200.08,53.21,0.3272,Green,12038,LBGL05,"SN=N:24.3,C:18.5,O:5.9",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
RBS1992,,,,,,,,,,,,,,,,,QSO,313.29,-44.84,0.3004,,D80829,.,SN=O:0.9,vXXX,nightonly=TODO,IGMPARS=no,FPN=fuse
PG1522+101,,,,,,,,,,,,,,,,,QSO,14.89,50.12,1.32801,Tripp,11741,"LB1O16-18,LCO709","SN=N:21.8,C:20.0",v3.0,nightonly=done,IGMPARS=yes,FPN=yes_ID
PG1115+407,,,,,,,,,,,,,,,,,QSO,172.23,66.67,0.154,Green,11519,LB4L02,"SN=N:23.6,C:19.4,O:2.0",v3.1.7,nightonly=TODO,IGMPARS=yes,FPN=yes
MRK1148,,,,,,,,,,,,,,,,,Sey,123.09,-45.44,0.064,Lehner,14268,LCXV21,"SN=N:23.6,C:16.9",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
MRK106,,,,,,,,,,,,,,,,,QSO,161.14,42.88,0.12337,Green,12029,LBGB02,"SN=N:23.5,C:21.0,O:12.7",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG2349-014,,,,,,,,,,,,,,,,,QSO,91.66,-60.36,0.174,Veilleux,12569,LBP419,"SN=N:23.1,O:6.3",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PHL2525,,,,,,,,,,,,,,,,,QSO,80.68,-71.32,0.2,Fox,12604,LBRY02,"SN=N:22.8,C:15.4,O:7.5",v3.0,nightonly=TODO,IGMPARS=yes,FPN=yes
PG1216+069,Lya,"1378, 2534",1,1906,2560,38,1.39E+15,6.17E+13,272.6,5.5,453.8,9.1,"saturated, only one metal component",0.3313,,,QSO,281.07,68.14,0.3313,Green,12025,LBG881,"SN=N:22.8,C:16.7,O:5.0",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1216+069,Lya,"2534, 2572",4,2548,31,5,6.41E+12,1.03E+12,13.6,1.4,22.7,2.4,caught in wing of Lya@1906,0.3313,,,QSO,281.07,68.14,0.3313,Green,12025,LBG881,"SN=N:22.8,C:16.7,O:5.0",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1216+069,Lya,"2739, 2787",3,2767,21,6,4.13E+12,1.25E+12,17.5,2,29.2,3.3,caught in wing of Lya@1906,0.3313,,,QSO,281.07,68.14,0.3313,Green,12025,LBG881,"SN=N:22.8,C:16.7,O:5.0",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1216+069,Lya,"3688, 3934",4,3802,370,11,1.01E+14,3.40E+12,64.2,2.4,106.9,4.1,,0.3313,,,QSO,281.07,68.14,0.3313,Green,12025,LBG881,"SN=N:22.8,C:16.7,O:5.0",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
PG1216+069,Lya,"5249, 5283",4,5261,16,4,3.06E+12,8.32E+11,12.5,1.6,20.9,2.6,very weak,0.3313,,,QSO,281.07,68.14,0.3313,Green,12025,LBG881,"SN=N:22.8,C:16.7,O:5.0",v3.1.7,nightonly=done,IGMPARS=yes,FPN=yes
